ID,cod prov 1,codint_noborrar,descripcion
3018,LE035.0020,1008,SALZANO ESCOBILLON CABEZA CORDON CERDA 6HIL. BASE LAQUEADA
3010,,1000,SALZANO ESCOBILLON FLORENCIA PVC B/LAQUEADA (6UXB) M**
3016,LE035.0016,1004,SALZANO ESCOBILLON LISO CERDA BASE LAQUEADA (18UXB) M**
3014,,1003,SALZANO ESCOBILLON MARTINA PVC BASE LAQUEADA MARRON (6UXB)**
3012,,1001,SALZANO ESCOBILLON VENECIA PVC BASE LAQUEADA (6UXB) M**
9787,,4162,SALZANO LIMPIAVIDRIOS PLASTICO 23 CM (16UXB) M**
3047,,969,SALZANO PASACERA BASE PLAST Y ESPUMA (24UXB) M**
9791,,2923,SALZANO PLUMERO PIUMINO TECHO PVC TIPO BOCHITA (6UXB) M**
,,1040,SALZANO REPUESTO GOMA SECADOR INDUSTRIAL 100 CM COD.20101
,,1038,SALZANO REPUESTO GOMA SECADOR INDUSTRIAL 60 CM COD.20061
,,1039,SALZANO REPUESTO GOMA SECADOR INDUSTRIAL 80 CM COD.20081
3063,,983,SALZANO SECADOR DOPPIO DOBLE GOMA 35 CM (12UXB) M**
9793,LS006.0019,984,SALZANO SECADOR DOPPIO DOBLE GOMA 41 CM (12UXB) M**
9794,,1036,SALZANO SECADOR PISOS INDUSTRIAL ALUMINIO 100CM (6UXB) M**
9796,,1034,SALZANO SECADOR PISOS INDUSTRIAL ALUMINIO 60CM (6UXB) M**
9798,,1035,SALZANO SECADOR PISOS INDUSTRIAL ALUMINIO 80CM (6UXB) M**
3051,,4160,SALZANO SOPAPA CHICA CON CABO (34UXB) M**
9799,,4161,SALZANO SOPAPA GRANDE CON CABO (24UXB) M**
,,4145,SAMANTHA ESCOBILLA CON DEPOSITO **
,,4423,SAMANTHA LIMPIAVIDRIO CLASICO **
,,4435,SAN IGINIO ALCOHOL ETILICO X 500CC **
,,4410,SANADROG SANITIZANTE ALCOHOL AL 70º X 250 ML
,,4409,SANADROG SANITIZANTE ALCOHOL AL 70º X 500 ML
,,4108,SANICOL ALCOHOL EN GEL BIDON X 5 LTS **
,,4110,SANICOL ALCOHOL EN GEL X 1 LT **
,,4111,SANICOL ALCOHOL EN GEL X 250 CC **
,,4109,SANICOL ALCOHOL X 1 LT **
,,4112,SANICOL ALCOHOL X 500 CC **
11010,907,1123,SED METAL ESPONJA ACERO INOX 50 GRS GASTRONOMICA (6UXB) M**
2891,101,1058,SED METAL ESPONJA ACERO INOXI FLOW PACK 15 GRS (240UXB) M**
,,1061,SED METAL ESPONJA ACERO INOXIDABLE BLISTER 15 GR X 2 U COD 220
10136,,3219,SED METAL ESPONJA CON FIBRA (72UXB) **
,,1053,SED METAL ESPONJA DORADA BRONCE BLISTER 15 GR X 2 U COD 005
2888,'201,3093,SED METAL ESPONJA DORADA BRONCE FLOW PACK 15 GR X 1UND (240UXB) M**
,,1121,SED METAL ESPONJA DORADA GASTRONOMICA X 50 GRS COD902 (36UXB)**
10955,,3095,SED METAL ESPONJA PLASTICA MULTIUSO SUAVE (72UXB) **
11006,224,1093,SED METAL ESTROPAJO ACERO 30 GRS (72UXB) **
2893,919,1130,SED METAL ESTROPAJO ACERO 70 GRS COD919 (36UXB) **
10134,,3096,SED METAL FIBRA ESPONJA CERO RAYAS (72UXB)
,,1069,SED METAL FIBRA ESPONJA CUADRADITOS X 1 U COD 115
11007,225,1070,SED METAL FIBRA ESPONJA DOBLE CARA CHATITA (60UXB)**
10138,,3094,SED METAL FIBRA ESPONJA GIGANTE X 1 U COD 908 **
10140,,3218,SED METAL FIBRA ESPONJA IMPREGNADA CIRCULOS X 1 U (72UXB) M**
10841,122,3097,SED METAL FIBRA ESPONJA LISA X 1 UN COD 116 (72UXB) M**
10143,117,1068,SED METAL FIBRA ESPONJA SALVAUÑAS (72UXB) **
,,1075,SED METAL FIBRA GRIS X 1 U COD 114
,,1076,SED METAL FIBRA PARRILLERA X 1 U COD 011
,,1136,SED METAL FIBRA VERDE COD014 (60UXB) **
11020,207,4383,SED METAL LANA ACERO OVILLITOS 38 GR X 06 UN **
11022,30,1144,SED METAL LANA DE ACERO OVILLITOS 70 GRS X 12 UN (25UXB) **
10118,19,1080,SED METAL PAÑO AMARILLO MULTIUSO X 3 U (24UXB)
10120,18,4382,SED METAL PAÑO AMARILLO PISOS 550X500CM (24UXB)**
10122,'080,1083,SED METAL PAÑO ANTIBACTERIAS X 3 U (24UXB) **
10124,,1165,SED METAL REPASADOR ESTAMPADO (72UXB)
10126,,1167,SED METAL REPASADOR GUARDA FRANCESA (72UXB)
,,1132,"SED METAL ROLLO DE LANA ACERO X 1,5 KG COD 936 **"
,,1133,SED METAL ROLLO DE LANA ACERO X 2 KG COD 036 **
11018,,1104,SED METAL VIRUTA DE ACERO FINA X 330 GRS COD044 (10UXB) **
,,3314,SED METAL VIRUTA DE ACERO GRUESA X 330 GR COD 045
11018,37,3313,SED METAL VIRUTA DE ACERO MEDIANA X 330 GRS (10UXB)
10933,LJ002.0009,4140,SEISEME JABON EN PAN X 300 GRS (50UXB) **
11641,,4345,SERVILLETA 18X18 CM COD.2000
,,4243,SET DE MOPA BORDO **
,,4244,SET DE MOPA CELESTE **
10576,LA007.0102,2455,SILISUR REVIVIDOR GOMAS X 500/600 CC **
10578,LA007.0091,2466,SILISUR SHAMPOO LAVA AUTOS X 600 CC **
,,2456,SILISUR SILICONA AUTO AEROSOL X 260CC CARIBE **
10580,LA007.0052,4286,SILISUR SILICONA AUTO AEROSOL X 260CC FRANCES **
10583,LA007.0054,4287,SILISUR SILICONA AUTO AEROSOL X 260CC LAVANDA **
10584,LA007.0056,4288,SILISUR SILICONA AUTO AEROSOL X 260CC MANZANA **
10585,LA007.0060,4289,SILISUR SILICONA AUTO AEROSOL X 260CC NEW CAR **
10586,LA007.0062,4290,SILISUR SILICONA AUTO AEROSOL X 260CC PINO **
11230,LL084.0011,4533,SILVO LIMPIAMETALES LIQUIDO 504ML
10980,,2473,SKIP BOLSA INDUSTRIAL X 5 KG
10987,LD067.0014,4117,SKIP JABON EN POLVO BAJA ESPUMA BOLSA X 2.5 KG **
10977,,2474,SKIP JABON EN POLVO BOLSA INDUSTRIAL X 10 KG **
10983,LD072.0074,3814,SKIP JABON LIQUIDO DOY PACK 800 ML (12UXB)**
10985,,4437,SKIP JABON LIQUIDO DOY PACK X 400CC (15UXB)**
3332,LD074.0006,4425,SKIP JABON LIQUIDO P/DILUIR  X 500CC **
,,3917,SKIP JABON LIQUIDO ROPA BIDON X 5 LTS **
3328,LD072.0080,3863,SKIP LIQUIDO BAJA ESPUMA DOY PACK 3 LTS (4UXB)**
10989,,2470,SKIP POLVO BOLSA X 3 KG
10992,LD067.0012,4116,SKIP POLVO BOLSA X 600 GRS **
3326,,2475,SKIP POLVO BOLSA X 800 GR
10178,,3910,SMART PRODUCTS BALDE CARRO PRENSA MOPA C/DIV 20 LTS (250Y) M**
10158,,3536,SMART PRODUCTS KIT BARREDOR ALGODON 40X13CM MEXICO (300) M**
10162,,3171,SMART PRODUCTS KIT BARREDOR ALGODON 60X13CM MEXICO (301) M**
10163,,3538,SMART PRODUCTS KIT BARREDOR ALGODON 80X13CM MEXICO (302) M**
,,339,SMART PRODUCTS MOPA DE LAVADO PUNTA ABIERTA 350 GR
10169,,3539,SMART PRODUCTS MOPA DE LAVADO PUNTA ABIERTA 500GRS M**
,,3172,SMART PRODUCTS MOPA DE LAVADO PUNTA BOUCLE C/BANDA 350 GR
10172,,340,SMART PRODUCTS MOPA PUNTA BOUCLE ALGODON 350 GRS (000) M**
10180,,4293,SMART PRODUCTS MOPIN ALGODON PUNTA CORTADA 160 GRS (041) M**
,,3911,SMART PRODUCTS MOPIN DE LAVADO PUNTA ABIERTA 160 GR
,,345,SMART PRODUCTS MOPIN DE LAVADO PUNTA ABIERTA 160 GR **
10181,,3912,SMART PRODUCTS MOPIN DE LAVADO PUNTA CORTADA 230 GRS M**
10176,,346,SMART PRODUCTS MOPIN PUNTA CORTADA 230 GRS (045) M**
10165,,3703,SMART PRODUCTS REPUESTO BARREDOR ALGODON 40X13 CM MEXICO (100) M**
10167,,3785,SMART PRODUCTS REPUESTO BARREDOR ALGODON 60X13CM MEXICO (101) M**
10168,,3899,SMART PRODUCTS REPUESTO BARREDOR ALGODON 80X13CM MEXICO (102) M**
9952,,4505,"SMELL FRESH AERO DESINFECTANTE ""LAVANDA"" 360ML (12UXB) +"
9950,,4504,"SMELL FRESH AERO DESINFECTANTE ""ORIGINAL"" 360ML (12UXB) +"
9955,,4507,SMELL FRESH ALCOHOL AEROSOL 70% 150ML (12UXB) M**
9954,,4506,SMELL FRESH SANITIZANTE ESPUMA AEROSOL 83GRS (12UXB) M**
10190,,3323,"SOFT HAND JABON LIQUIDO MANOS X 5 LTS ""ALMENDRA""**"
,,1260,"SOFT HAND JABON LIQUIDO MANOS X 5 LTS ""COCO"" M**"
10189,,3427,"SOFT HAND JABON LIQUIDO MANOS X 5 LTS ""MANZANA"" M**"
2654,,3426,"SOFT HAND JABON LIQUIDO MANOS X 5 LTS ""MARINA"" **"
10191,,2679,"SOFT HAND JABON LIQUIDO MANOS X 5 LTS ""ROSA MOSQUETA"" **"
10778,LC025.0027,2495,"SUIZA CERA LIQUIDA X 850CC ""NATURAL"" **"
10626,LC025.0029,2496,"SUIZA CERA LIQUIDA X 850CC ""ROBLE CLARO"" **"
2523,LC025.0031,2497,"SUIZA CERA LIQUIDA X 850CC ""ROBLE OSCURO"" **"
2525,LC025.0040,3317,SUIZA CERA PASTA NATURAL X 450 GRS **
10775,,4341,SUIZA CERA PASTA ROBLE CLARO 450GRS **
,,3302,SUIZA CERA PASTA ROBLE CLARO X 270 GR
10774,LC025.0042,2504,SUIZA CERA PASTA ROBLE OSCURO 450GRS **
2521,LC037.0010,2509,SUIZA CERA PISOS PLASTIFICADOS X 850 (12UXB)**
11578,LL063.0030,2510,SUIZA LIMPIA PISOS PLASTIFICADOS X 900 CC **
11492,LL108.0040,3423,SUIZA LUSTRAMUEBLES AERO 360 CC. LAVANDA (12UXB) **
11490,LL108.0038,3424,SUIZA LUSTRAMUEBLES AEROSOL 360 CC. CLASICO (12UXB) **
,,4096,SUIZA QUITACERAS AUTOBRILLO 850CC **
2527,LR012.0008,2512,SUIZA REMOVEDOR DE CERA PISOS DE MADERA X 850 CC M**
10782,,2511,SUIZA REMOVEDOR DE CERA PISOS FRIOS X 900 CC
10784,,3900,SUIZA RESTAURADOR DE MUEBLES 200CC
11580,,3191,SUIZA SECUESTRANTE  DE POLVO 1 LT
10827,,3463,SUPER GOMA ESCOBILLON DELUXE LAQUEADO SG **
11635,LS005.0043,3067,SUPER GOMA SECADOR ECO GOMA NEGRO 50 CM
11637,LS005.0035,4118,SUPER GOMA SECADOR NEGRO 30 X 12 **
11638,LS005.0041,4131,SUPER GOMA SECADOR NEGRO 40 X 12  **
11639,,3530,SUPER GOMA SOPAPA CHICA **
11708,,4442,SUPERCYGONAZO RATICIDA CEBOS BLOQUES X 200GRS
11710,,4141,SUPERCYGONAZO RATICIDA SEMILLAS X 100 GRS **
11711,,4142,SUPERCYGONAZO RATICIDA SEMILLAS X 200 GRS **
,,4399,SUSSEX ROLLO DE COCINA CLASICO 50 PAÑOS X 3 UNID
,,4468,SUSSEX ROLLO DE COCINA CLASICO 60 PAÑOS X 3 UNID **
11232,,4446,SUTTER REFLESH LIMPIADOR PORCELANATOS X 5 LTS
,,3990,SWEET AROMATIZADOR ANALOGICO  ECONOMICO **
,,3991,SWEET AROMATIZADOR DIGITAL GRIS **
,,4224,SWEET DIFUSOR 200 ML ACQUA **
,,4225,SWEET DIFUSOR 200 ML BAMBOO FOREST **
,,4226,SWEET DIFUSOR 200 ML COCO NUTS *
,,4227,SWEET DIFUSOR 200 ML JAZMIN **
,,4228,SWEET DIFUSOR 200 ML MANGO MARACUYA **
,,4229,SWEET DIFUSOR 200 ML MIEL LIMON **
,,4230,SWEET DIFUSOR 200 ML NARANJA PIMIENTA **
,,4231,SWEET DIFUSOR 200 ML POMELO ORANGE **
,,4232,SWEET DIFUSOR 200 ML SPRING **
,,4233,SWEET DIFUSOR 200 ML VAINILLA **
,,4245,SWEET DIFUSOR AROMAS 1000 ML SPRING
,,4236,SWEET RECARGA  P/DIFUSOR AROMAS 1000 ML ACQUA **
,,4237,SWEET RECARGA  P/DIFUSOR AROMAS 1000 ML COCO NUTS **
,,4241,SWEET RECARGA  P/DIFUSOR AROMAS 1000 ML POMELO ORANGE **
,,4210,SWEET RECARGA TEXTIL 1000 ML  GOLD M**
,,4205,SWEET RECARGA TEXTIL 1000 ML ACQUA **
,,4206,SWEET RECARGA TEXTIL 1000 ML BABY **
,,4208,SWEET RECARGA TEXTIL 1000 ML FLORES SILVESTRES **
,,4209,SWEET RECARGA TEXTIL 1000 ML FOREST **
,,4207,SWEET RECARGA TEXTIL 1000 ML KIDS**
,,4211,SWEET RECARGA TEXTIL 1000 ML PINK **
,,4212,SWEET RECARGA TEXTIL 1000 ML SUAVE **
,,4213,SWEET RECARGA TEXTIL 1000 ML UVA**
,,4214,SWEET RECARGA TEXTIL 1000 ML VIVEX **
10488,,4191,SWEET SANITIZANTE AEROSOL **
,,4242,SWEET SENSATION RECARGA  P/DIFUSOR AROMAS 1000 ML VAINILLA **
,,4299,SWEET SENSATION REPUESTO AEROSOL 185 GRS  GOLD F**
,,4178,SWEET SENSATION REPUESTO AEROSOL 185 GRS  LIMON MANZANILLA**
,,2878,SWEET SENSATION REPUESTO AEROSOL 185 GRS ACQUA **
,,4169,SWEET SENSATION REPUESTO AEROSOL 185 GRS BABY **
,,4170,SWEET SENSATION REPUESTO AEROSOL 185 GRS BAMBOO **
,,4171,SWEET SENSATION REPUESTO AEROSOL 185 GRS CHER**
,,4298,SWEET SENSATION REPUESTO AEROSOL 185 GRS CITRICO**
,,4172,SWEET SENSATION REPUESTO AEROSOL 185 GRS COCO VAINILLA**
,,4173,SWEET SENSATION REPUESTO AEROSOL 185 GRS GOLD M**
,,4174,SWEET SENSATION REPUESTO AEROSOL 185 GRS JAZMIN**
,,4175,SWEET SENSATION REPUESTO AEROSOL 185 GRS KIDS**
,,4176,SWEET SENSATION REPUESTO AEROSOL 185 GRS LAVANDA**
,,4177,SWEET SENSATION REPUESTO AEROSOL 185 GRS LIMON**
,,4179,SWEET SENSATION REPUESTO AEROSOL 185 GRS MANGO Y MARACUYA**
,,4180,SWEET SENSATION REPUESTO AEROSOL 185 GRS ORIENTE**
,,4181,SWEET SENSATION REPUESTO AEROSOL 185 GRS PATIO**
,,4182,SWEET SENSATION REPUESTO AEROSOL 185 GRS PAULA**
,,4184,SWEET SENSATION REPUESTO AEROSOL 185 GRS POMELO ROSADO**
,,4183,SWEET SENSATION REPUESTO AEROSOL 185 GRS ROUGE**
,,4185,SWEET SENSATION REPUESTO AEROSOL 185 GRS SUAVE**
,,4186,SWEET SENSATION REPUESTO AEROSOL 185 GRS TE VERDE**
,,4187,SWEET SENSATION REPUESTO AEROSOL 185 GRS UVA**
,,4188,SWEET SENSATION REPUESTO AEROSOL 185 GRS VAINILLA**
,,4189,SWEET SENSATION REPUESTO AEROSOL 185 GRS VERBENA**
,,4192,SWETT AROMATIZADORN TEXTIL 300 ML BABY **
,,4193,SWETT AROMATIZADORN TEXTIL 300 ML BLACK**
,,4194,SWETT AROMATIZADORN TEXTIL 300 ML CARIBE**
,,4195,SWETT AROMATIZADORN TEXTIL 300 ML CHER**
,,4196,SWETT AROMATIZADORN TEXTIL 300 ML COCO VAINILLA **
,,4197,SWETT AROMATIZADORN TEXTIL 300 ML FOREST **
,,4198,SWETT AROMATIZADORN TEXTIL 300 ML KIDS **
,,4294,SWETT AROMATIZADORN TEXTIL 300 ML PATIO**
,,4295,SWETT AROMATIZADORN TEXTIL 300 ML PAULA**
,,4296,SWETT AROMATIZADORN TEXTIL 300 ML PINK**
,,4199,SWETT AROMATIZADORN TEXTIL 300 ML PRIMAVERA **
,,4200,SWETT AROMATIZADORN TEXTIL 300 ML ROUGE**
,,4201,SWETT AROMATIZADORN TEXTIL 300 ML SPRING **
,,4202,SWETT AROMATIZADORN TEXTIL 300 ML UVA **
,,4203,SWETT AROMATIZADORN TEXTIL 300 ML VIVEX**
,,4190,SWETT SANITIZANTE SPRAY  70% 300 ML **
,,3657,TANZA PARA BORDEADORA
,,4080,TAPABOCAS BARBIJO NEGRO ALGODON LAVABLE **
10366,,4593,TENEDOR PLASTICO BLANCO X 100U (1000UXB) M**
11679,LT012.0030,2544,TEXAS TRAPO DE PISO NIDO DE ABEJA 45 X 60 CM (60UXB) **
,,4084,TIBU DESINFECTANTE AEROSOL 410CM3
,,4461,TIZA JABON EN POLVO BAJA ESPUMA 1 KG **
,,4321,TIZA JABON EN POLVO BAJA ESPUMA X 5KG **
,,4516,TOALLA INTERCALADA BLANCO PREMIUM 19X24CM (13-2071) M**
,,4515,TOALLA INTERCALADA ECO BEIGE 19X24CM (14-2072) M**
,,4559,TOALLA ROLLO BEIGE 200MTS X 1UNID M**
,,4513,TOALLA ROLLO BEIGE 200MTS X 4UNID (5) M**
,,4514,TOALLA ROLLO BLANCO PREMIUM 200MTS X 4 UNID CC+
,,4092,TRENET DOYPACK EF/ESPUMA X400CC **
11601,,2552,TRENET OXI DOYPACK  X 250 CC
11603,LP080.0038,2553,TRENET OXI DOYPACK X 400 CC **
,,2555,TRENET OXI LAVARROPAS X 1 L
11605,LP080.0025,2547,TRENET PRELAVADO BOLILLA X 120 GR **
11607,LP080.0028,2550,TRENET PRELAVADO GATILLO X 500 CC
11701,,2667,TRES PATITOS FOSFOROS X 222 UNI. **
10088,LA018.0018,4079,TRIUNFO ACAROINA FLUIDO X 1 LT
10089,LA018.0020,2557,TRIUNFO FLUIDO DEINFECTANTE ACAROINA LATA X 4 L
10086,LA018.0016,2556,TRIUNFO FLUIDO DESINFECTANTE ACAROINA X 500 CC (12UXB) **
,,2965,TROOTS GARDEN SET REGADOR AJUSTABLE PLASTICO
,,1311,TROUBLE SHOOTERR (REMOVEDOR CERA Y GRASA) - AEROSOL X 600 GR
9889,,3766,UNIPOX 25 ML **
,,4452,URINAL PLASTICO PARA MIGITORIO
2709,LQ001.0040,4428,VANISH O2 POTE ROSA
11613,LQ001.0042,4430,VANISH OXI GEL ACTIVO O2 PRE-LAVADO D/P 400 ML **
2697,LQ001.0032,4094,VANISH POWER GEL CON CABEZAL  200 ML **
2707,LQ001.0048,2569,VANISH WHITE O2 POTE X 450 GRS **
11616,,4095,VANISH WHITE PRELAVADO ROPA COLOR DOYPACK 400ML (15UXB)**
,,4634,VARILLA RATAN PARA DIFUSOR AMBIENTAL X 1 UNID **
,,2842,VASOS PLASTICOS BLANCOS PLASTIVAS 180CC - X 100U **
10418,,2806,VASOS PLASTICOS BLANCOS PLASTIVAS 220CC - X 100U
2739,,2937,VASOS TERMICOS  120CC TIRA 25 UNID
10417,,2938,VASOS TERMICOS 180CC TIRA X 25UNID  (40UXB)**
11704,,3889,VELAS 160GRS DISMAR
,,1964,"VELAS NOCHE BOLSA X 12 U ""SOLARES"""
11706,,4450,VELAS X 4 UNID
11494,LR015.0004,2575,VENIER RESTAURADOR X 125CC CLARO
11498,LR015.0005,2576,VENIER RESTAURADOR X 125CC MEDIO
11497,LR015.0007,2577,VENIER RESTAURADOR X 125CC OSCURO
11237,,3212,VENUS 425 ML ACERO INOXIDABLE
2669,LL084.0016,2578,VENUS LIMPIAMETALES N 3 X 225 CC
11235,LL084.0018,2579,VENUS LIMPIAMETALES N 4 X 425CC **
11236,LL084.0020,2580,VENUS LIMPIAMETALES N 5 X 900CC **
11239,LL084.0025,2582,VIEW LIMPIAVIDRIOS AEROSOL X 400 CC **
9804,,4530,VILLA IRIS ALCOHOL 96% 1000 ML (12UXB) M**
9802,LA023.0008,4528,VILLA IRIS ALCOHOL 96% 500ML (20UXB) M**
9805,,4529,VILLA IRIS ALCOHOL 96% X 5 LTS (4UXB) M**
,,4464,VIM BLOQUE MOCHILA 360° TOTAL HIGIENE X 2 UNID OCEANO
,,3964,VIM CANASTA INODORO 3 EN 1 H/350 DESCARGAS 35GRS
,,3965,VIM CANASTA INODORO X 5 - 55 GRS
11080,LL044.0034,2601,VIM LAVANDINA GEL CITRUS X 750 ML
11085,LL044.0036,2602,VIM LAVANDINA GEL FLORAL X 750 ML
11086,LL044.0038,2603,VIM LAVANDINA GEL LAVANDA X 750 ML
11083,LL044.0040,2600,VIM LAVANDINA GEL ORIGINAL X 750 ML (12UXB) M**
3066,,1289,VIRULANA - MOPY DE ALGODON  MOPA (15UXB)**
3070,LL033.0085,1290,VIRULANA - MOPY MICROFIBRAS MOPA **
3083,LB006.0041,2604,VIRULANA BALDE CON ESCURRIDOR X 14 LTS (6UXB) **
10678,,1292,VIRULANA CABO METALICO RAYADO 1.20 MT (24UXB) **
10830,LE041.0066,3176,VIRULANA ESCOBA EXTERIORES (12UXB) M**
10832,LE041.0069,3327,VIRULANA ESCOBA MULTIUSO (12UXB) M**
3077,,3328,VIRULANA ESCOBILLON ALFOMBRAS
10835,LE041.0115,2605,VIRULANA ESCOBILLON CLASICO 30 CM (12UXB) **
3074,,2698,VIRULANA ESCOBILLON EXTRA SUAVE (12UXB)**
3072,,3326,VIRULANA ESCOBILLON INTERIORES (12UXB) M**
11013,LE049.0020,4049,VIRULANA ESPONJA ACERO INOXY  X 1 UNID
10844,,4119,VIRULANA ESPONJA AZUL SIN RAYAR SUPERFICIES DELICADAS **
,,4051,VIRULANA ESPONJA BRONCE CHATITA
,,4050,VIRULANA ESPONJA DE ACERO INOXY X 2 UNID
,,1269,VIRULANA ESPONJA DE BRONCE 16 GR X 1 U (100UXB) **
,,4053,VIRULANA ESPONJA LISA
11016,,4381,VIRULANA ESPONJA MULTIONDAS VERDE (12UXB)**
10145,,4052,VIRULANA ESPONJA MULTIUSO (12UXB)**
,,1273,VIRULANA ESPONJA SIEMPRE LIMPIA **
10838,,4054,VIRULANA FIBRA ESPONJA ANTIGRASA VERDE **
,,4048,VIRULANA LANA DE ACERO ROLLITOS X 10 U (24UXB) **
,,4005,VIRULANA MICROFIBRA COLOR X 4 UNID
10128,,4033,VIRULANA MICROFIBRA VIDRIOS 32X32 CM
10409,,4471,VIRULANA MOPA MICROFIBRAS TRIPLE PODER
11506,,4261,VIRULANA PALA MANGO ALTO REBATIBLE (12UXB) **
3081,,1293,"VIRULANA PALA PLASTICA RESIDUOS ""CLIP"" (24UXB) **"
11655,,4404,VIVERE SACHET X 810ML PLANCHA FACIL
11657,LS032.0026,2623,VIVERE SACHETS X 900ML VIOLETAS Y FLORES BLANCAS (12UXB)**
2637,,2941,VIVERE SUAVIZANTE CLASICO BIDON 4 LTS
,,3975,VIVERE SUAVIZANTE CLASICO SACHET 3 LTS M**
11663,LS032.0018,2622,VIVERE SUAVIZANTE D/P X 900ML CLASICO (12UXB) **
11661,LS035.0040,3816,VIVERE SUAVIZANTE PROFESIONAL BIDON 5 LTS M**
9890,,3768,VOLIGOMA 50 ML **
11175,LP070.0030,4281,WASSINGOTN LIQUIDA BLANCA 60 ML **
11177,LP069.0022,4278,WASSINGTON BRILLO ESPONJA NEGRO **
11180,LP069.0020,4276,WASSINGTON BRILLO ESPONJA NEUTRO **
11182,LP069.0021,4277,WASSINGTON BRILLO ESPONJA NMARRON **
11185,LP070.0031,4282,WASSINGTON LIQUIDA MARRON 60 ML **
11188,,4362,WASSINGTON POMADA CALZADO NEGRA 60 GRS **
11191,LP070.0032,4283,WASSINGTON POMADA LIQUIDA NEGRA 60 ML **
11193,LP069.0012,3847,WASSINGTON POMADA MARRON PREMIUM 30 GRS **
11195,,4273,WASSINGTON PROTECTOR NOBOUK 180 CC **
11197,LL093.0010,4271,WASSINGTON RENOVADOR MARRON 180 ML **
11200,LL093.0011,4272,WASSINGTON RENOVADOR MARRON CLARO 180 ML **
11201,LL093.0012,4280,WASSINGTON RENOVADOR NEGRO **
9893,LA010.0014,3997,WD-40 AEROSOL MULTIUSO 155 GRS (12UXB) **
10445,LA010.0020,4625,WD-40 AEROSOL MULTIUSO GRANDE 311 GRS (12UXB)**
9894,,4168,WD-40 AEROSOL MULTIUSO TAPA MULTIUSO 220 GRS **
10996,LD078.0015,4265,WOOLITE  BLACK BOTELLA X 450 CC **
11618,LD078.0013,2646,WOOLITE LAVARROPA BLACK  DOYPACK 450ML **
,,4114,WOOLITE MANO BEBE DOYPACK 450ML **
,,4115,WOOLITE MATIC BEBE DOYPACK 450ML **
,,2648,WOOLITE MATIC ROPA OSCURA 900 ML D/P
10998,,4551,WOOLITE ROPA BEBE D/P 900ML **
10999,,4438,WOOLITE ROPA BLANCA DOY PACK 450ML**
11000,,4550,WOOLITE ROPA OSCURA D/P 900ML **
11001,LD078.0038,4266,WOOLITE TODOS LOS DIAS BOTELLA X 450 ML **
,,3004,WOOLITE TODOS LOS DIAS DOYPACK 450ML**
